Date,AAPL.O,MSFT.O,INTC.O,AMZN.O,GS.N,SPY,EUR=,XAU=,GDX,GLD
2016-01-06,25.175,54.05,33.08,31.6325,169.84,198.82,1.0778,1094.3,14.25,104.67
2016-01-07,24.1125,52.17,31.84,30.397000000000006,164.62,194.05,1.0934,1109.1,14.88,106.15
2016-01-08,24.24,52.33,31.51,30.3525,163.94,191.923,1.0929,1103.84,14.52,105.68
2016-01-11,24.6325,52.3,32.06,30.887,165.73,192.11,1.0859,1093.86,13.92,104.74
2016-01-12,24.99,52.78,32.68,30.8945,165.71,193.6608,1.0854,1086.66,13.61,104.21
2016-01-13,24.3475,51.64,31.91,29.0905,158.99,188.83,1.0873,1093.11,13.61,104.72
2016-01-14,24.88,53.11,32.74,29.650000000000002,161.39,191.93,1.0864,1077.6,13.13,103.02
2016-01-15,24.2825,50.99,29.76,28.509,155.61,187.81,1.0914,1088.71,13.085,104.08
2016-01-18,,,,,,,1.089,1088.6,,
2016-01-19,24.165,50.56,29.8,28.724000000000004,156.82,188.06,1.0905,1086.72,12.47,103.98
2016-01-20,24.1975,50.79,29.59,28.5885,153.75,185.65,1.0889,1100.62,12.85,105.37
2016-01-21,24.075,50.48,29.66,28.751,151.65,186.69,1.0872,1101.21,12.91,105.49
2016-01-22,25.355,52.29,29.925,29.819000000000003,156.86,190.52,1.0794,1097.91,13.03,105.0
2016-01-25,24.86,51.79,29.6,29.8265,151.12,187.64,1.0847,1107.66,13.38,106.08
2016-01-26,24.9975,52.17,29.94,30.0625,154.45,190.2,1.0869,1120.17,13.97,107.29
2016-01-27,23.355,51.22,29.81,29.167500000000004,153.72,188.13,1.0891,1125.19,14.2,107.69
2016-01-28,23.5225,52.055,29.97,31.767500000000002,157.06,189.11,1.0937,1114.74,13.86,106.54
2016-01-29,24.335,55.09,31.02,29.35,161.56,193.7208,1.0834,1117.64,14.21,106.9492
2016-02-01,24.1075,54.71,30.82,28.740499999999997,159.65,193.65,1.0886,1128.46,14.65,108.05
2016-02-02,23.62,53.0,29.8,27.605000000000004,151.7,190.16,1.0916,1128.71,14.3,108.09
2016-02-03,24.0875,52.16,29.34,26.553500000000003,152.68,191.3,1.1103,1142.53,15.35,109.25
2016-02-04,24.15,52.0,29.77,26.813000000000002,156.49,191.6,1.1206,1155.36,16.15,110.57
2016-02-05,23.505,50.16,29.04,25.1065,156.47,187.95,1.1156,1173.29,17.05,112.32
2016-02-08,23.7525,49.41,28.82,24.405,149.25,185.42,1.1195,1190.76,17.47,113.83
2016-02-09,23.7475,49.28,28.81,24.1035,148.25,185.43,1.1291,1188.46,16.75,113.58
2016-02-10,23.5675,49.71,28.23,24.524,147.23,185.27,1.1289,1197.11,17.14,114.46
2016-02-11,23.425,49.69,28.22,25.191000000000003,140.69,182.86,1.1321,1246.51,18.37,119.0592
2016-02-12,23.4975,50.5,28.64,25.354,146.13,186.63,1.1258,1237.66,18.84,118.36
2016-02-15,,,,,,,1.1153,1209.3,,
2016-02-16,24.16,51.09,28.78,26.055000000000003,149.02,189.78,1.1141,1199.96,17.21,114.77
2016-02-17,24.53,52.42,29.47,26.705000000000002,150.94,192.88,1.1127,1208.76,17.82,115.48
2016-02-18,24.065,52.19,29.42,26.25,147.73,192.09,1.1103,1231.95,18.9,118.29
2016-02-19,24.01,51.82,28.71,26.745,146.91,192.0,1.1132,1227.81,18.38,117.58
2016-02-22,24.22,52.65,29.35,27.975,148.79,194.78,1.1026,1208.36,18.53,115.49
2016-02-23,23.6725,51.18,28.8,27.647000000000006,144.91,192.32,1.1017,1227.06,18.92,117.22
2016-02-24,24.025,51.36,29.19,27.701999999999998,145.56,193.2,1.1011,1228.96,19.11,117.61
2016-02-25,24.19,52.1,29.62,27.7575,148.25,195.54,1.1021,1234.26,19.39,117.92
2016-02-26,24.2275,51.3,29.8,27.7615,150.25,195.0892,1.0931,1222.21,18.69,117.11
2016-02-29,24.1725,50.88,29.59,27.626,149.53,193.56,1.0871,1237.76,19.38,118.64
2016-03-01,25.1325,52.58,30.37,28.951999999999998,154.65,198.11,1.0864,1231.86,18.57,117.77
2016-03-02,25.1875,52.95,30.54,29.010500000000004,154.2,199.0,1.0866,1239.91,19.0508,118.68
2016-03-03,25.375,52.35,30.58,28.8745,155.33,199.775,1.0955,1263.31,19.82,120.73
2016-03-04,25.7525,52.03,30.63,28.757,156.84,200.43,1.1001,1259.06,19.71,120.54
2016-03-07,25.4675,51.03,30.94,28.14,155.35,200.59,1.1012,1267.01,20.4,121.14
2016-03-08,25.2575,51.65,30.56,28.013,151.6,198.4,1.1009,1260.71,19.42,120.58
2016-03-09,25.28,52.84,30.865,27.9735,149.91,199.38,1.0997,1252.56,19.51,119.58
2016-03-10,25.2925,52.05,31.25,27.9465,151.02,199.54,1.1176,1271.06,20.38,121.5
2016-03-11,25.565,53.07,31.76,28.480500000000003,153.94,202.76,1.115,1248.06,19.98,119.41
2016-03-14,25.63,53.17,31.43,28.6685,153.49,202.5,1.1104,1234.9,19.12,117.87
2016-03-15,26.145,53.59,31.65,28.851,152.03,202.17,1.1108,1232.0,19.53,117.96
2016-03-16,26.4925,54.35,31.69,28.7135,150.54,203.34,1.1222,1262.7,20.86,120.59
2016-03-17,26.45,54.66,31.98,27.972000000000005,152.91,204.63,1.1317,1257.15,20.43,120.13
2016-03-18,26.48,53.49,32.68,27.604000000000003,157.6,204.38,1.1267,1254.59,20.61,119.8
2016-03-21,26.4775,53.86,32.34,27.699,156.29,204.67,1.1239,1243.29,20.57,118.96
2016-03-22,26.68,54.07,32.32,28.024,154.2,204.56,1.1214,1248.0,20.58,119.31
2016-03-23,26.5325,53.97,32.0,28.4815,154.08,203.2092,1.1183,1219.8,19.03,116.61
2016-03-24,26.4175,54.21,31.88,29.147500000000004,153.0,203.12,1.1173,1216.19,19.46,116.33
2016-03-25,,,,,,,1.1163,1216.1,,
2016-03-28,26.2975,53.54,31.9,28.9935,153.84,203.24,1.1193,1220.65,19.42,116.6
2016-03-29,26.92,54.71,32.38,29.693,155.03,205.1208,1.1289,1241.8,20.54,118.76
2016-03-30,27.39,55.05,32.71,29.934500000000003,156.5,206.02,1.1336,1224.45,20.23,117.1
2016-03-31,27.2475,55.23,32.35,29.682000000000002,156.98,205.52,1.1378,1231.95,19.97,117.64
2016-04-01,27.4975,55.57,32.45,29.925,159.82,206.92,1.1386,1222.11,20.12,116.93
2016-04-04,27.78,55.43,32.0,29.659500000000005,157.77,206.25,1.139,1214.65,19.53,116.15
2016-04-05,27.4525,54.56,31.9,29.307000000000002,155.35,204.1892,1.1382,1230.69,20.13,117.66
2016-04-06,27.74,55.12,32.08,30.104000000000003,155.19,206.42,1.1397,1221.85,20.15,116.94
2016-04-07,27.135,54.46,31.55,29.5715,150.41,203.95,1.1375,1240.29,20.78,118.61
2016-04-08,27.165,54.42,31.63,29.730000000000004,150.28,204.4992,1.1399,1240.01,21.44,118.43
2016-04-11,27.255,54.31,31.67,29.796499999999998,152.2,204.0201,1.1406,1257.55,22.7,120.03
2016-04-12,27.61,54.65,31.86,30.1585,154.31,205.92,1.1384,1255.56,22.88,120.05
2016-04-13,28.01,55.35,32.13,30.741000000000003,159.85,208.0008,1.1272,1242.76,22.25,118.77
2016-04-14,28.025,55.36,31.8,31.0375,160.91,208.01,1.1266,1227.01,21.6,117.11
2016-04-15,27.4625,55.65,31.46,31.2945,158.52,207.78,1.128,1233.66,22.2,117.92
2016-04-18,26.87,56.46,31.65,31.767500000000002,159.02,209.2392,1.1312,1231.15,22.18,117.74
2016-04-19,26.7275,56.39,31.6,31.395,162.65,209.9,1.1356,1250.1,23.26,119.58
2016-04-20,26.7825,55.59,32.0,31.649500000000003,166.98,210.1,1.1295,1243.3,22.84,118.97
2016-04-21,26.4925,55.78,31.97,31.55,165.32,208.97,1.1286,1248.46,23.25,119.42
2016-04-22,26.42,51.78,31.64,31.025000000000002,166.75,208.97,1.123,1231.91,22.59,117.89
2016-04-25,26.27,52.11,31.39,31.310000000000002,165.09,208.61,1.1263,1237.5,22.46,118.23
2016-04-26,26.0875,51.44,31.4,30.844,165.84,208.9192,1.1298,1242.59,22.99,118.7
2016-04-27,24.455,50.94,31.75,30.328500000000005,166.92,209.35,1.1319,1245.7,23.24,119.04
2016-04-28,23.7075,49.9,31.11,30.1,164.29,207.4475,1.1351,1266.08,24.2775,121.29
2016-04-29,23.435,49.87,30.28,32.9795,164.11,206.3308,1.1454,1293.36,25.83,123.65
2016-05-02,23.41,50.61,30.61,34.1925,166.18,207.97,1.1529,1291.21,25.39,123.24
2016-05-03,23.795,49.78,30.36,33.566,163.14,206.1592,1.1495,1285.6,24.66,122.96
2016-05-04,23.5475,49.87,29.85,33.545,160.07,205.01,1.1485,1279.11,23.41,122.21
2016-05-05,23.31,49.94,29.9,32.9545,159.53,204.97,1.1404,1277.66,24.18,122.07
2016-05-06,23.18,50.39,30.04,33.697500000000005,158.85,205.72,1.1402,1288.3,25.13,123.18
2016-05-09,23.1975,50.07,29.8,33.987500000000004,157.51,205.8892,1.1381,1263.46,23.52,120.65
2016-05-10,23.355,51.02,30.14,35.1535,161.42,208.45,1.1368,1266.0,24.4,120.98
2016-05-11,23.1275,51.05,30.06,35.661500000000004,159.42,206.5,1.1425,1277.31,25.05,122.12
2016-05-12,22.585,51.51,29.76,35.896499999999996,158.07,206.56,1.1375,1263.11,24.55,121.16
2016-05-13,22.63,51.08,29.91,35.496,155.34,204.76,1.1305,1273.2,24.79,121.71
2016-05-16,23.47,51.83,30.39,35.533,155.38,206.78,1.1316,1273.46,25.24,121.8
2016-05-17,23.3725,50.51,29.98,34.7635,154.65,204.8508,1.1311,1279.6,25.58,122.22
2016-05-18,23.64,50.81,29.99,34.8725,159.94,204.91,1.1215,1257.9,23.56,120.1
2016-05-19,23.55,50.32,29.63,34.926,154.7,204.2,1.1202,1254.1,23.96,119.87
2016-05-20,23.805,50.62,30.15,35.14,154.51,205.49,1.1222,1251.91,24.05,119.71
2016-05-23,24.1075,50.03,30.23,34.8375,155.45,205.21,1.1216,1248.49,23.78,119.37
2016-05-24,24.475,51.59,31.06,35.21,157.59,207.87,1.114,1226.5,22.47,117.3
2016-05-25,24.905,52.12,31.39,35.417500000000004,161.25,209.28,1.1153,1223.78,23.03,116.98
2016-05-26,25.1025,51.89,31.49,35.7455,159.22,209.34,1.1192,1219.75,22.95,116.58
2016-05-27,25.0875,52.32,31.57,35.612,159.53,210.24,1.1114,1212.15,22.28,115.62
2016-05-30,,,,,,,1.1144,1205.2,,
2016-05-31,24.965,53.0,31.59,36.1395,159.48,209.84,1.1129,1214.69,22.58,116.06
2016-06-01,24.615,52.85,31.66,35.972,159.97,210.27,1.1185,1212.4,22.72,115.94
2016-06-02,24.43,52.48,31.76,36.412,159.28,210.91,1.1149,1210.49,22.77,115.67
2016-06-03,24.48,51.79,31.62,36.277,155.67,210.28,1.1365,1244.09,25.33,118.88
2016-06-06,24.6575,52.13,31.68,36.3365,157.06,211.35,1.1351,1244.86,25.45,118.92
2016-06-07,24.7575,52.1,31.88,36.187000000000005,155.17,211.68,1.1356,1243.39,25.11,118.82
2016-06-08,24.735,52.04,31.89,36.332,154.64,212.37,1.1392,1261.76,25.93,120.58
2016-06-09,24.9125,51.62,31.94,36.3825,153.17,212.08,1.1314,1268.4,26.33,121.25
2016-06-10,24.7075,51.48,32.04,35.8955,149.89,210.07,1.1249,1273.8,25.96,121.74
2016-06-13,24.335,50.14,32.17,35.762,148.63,208.4492,1.129,1283.65,25.91,122.64
2016-06-14,24.365,49.83,32.14,35.964999999999996,146.19,208.04,1.1206,1285.46,25.34,122.77
2016-06-15,24.285,49.69,31.61,35.713,146.16,207.75,1.1257,1291.11,26.32,123.68
2016-06-16,24.3875,50.39,31.69,35.8755,146.63,208.37,1.1223,1278.59,25.485,122.38
2016-06-17,23.8325,50.13,31.76,35.3195,145.64,206.52,1.1274,1298.21,25.79,123.95
2016-06-20,23.775,50.07,32.17,35.7005,147.75,207.85,1.131,1289.75,25.64,123.21
2016-06-21,23.9775,51.19,32.32,35.791000000000004,148.35,208.44,1.124,1268.06,24.93,120.84
2016-06-22,23.8875,50.99,32.29,35.53,148.14,208.1,1.1295,1265.91,25.5,120.9
2016-06-23,24.025,51.91,32.99,36.104000000000006,152.66,210.81,1.1385,1255.25,25.22,120.11
2016-06-24,23.35,49.83,31.55,34.948,141.86,203.13,1.1115,1315.48,26.71,126.01
2016-06-27,23.01,48.43,30.72,34.568000000000005,139.51,199.6,1.1022,1324.39,27.06,126.68
2016-06-28,23.3975,49.44,31.19,35.3975,142.41,203.1997,1.1065,1312.11,26.6,125.32
2016-06-29,23.6,50.54,31.93,35.78,145.5,206.66,1.1123,1318.51,27.15,125.84
2016-06-30,23.9,51.17,32.8,35.781,148.58,209.475,1.1104,1321.78,27.71,126.47
2016-07-01,23.9725,51.16,32.75,36.284,148.25,209.9208,1.1135,1341.91,29.05,128.41
2016-07-04,,,,,,,1.1154,1350.4,,
2016-07-05,23.7475,51.17,32.68,36.405,144.45,208.41,1.1075,1355.69,29.64,129.47
2016-07-06,23.8825,51.38,32.97,36.880500000000005,145.58,209.66,1.1099,1363.51,30.57,130.23
2016-07-07,23.985,51.38,33.2,36.828500000000005,147.0,209.526,1.1059,1360.2,29.61,129.74
2016-07-08,24.17,52.3,34.0,37.2905,150.38,212.65,1.1052,1366.4,30.54,130.52
2016-07-11,24.245,52.59,34.38,37.689,152.19,213.4,1.1056,1354.85,30.6,129.29
2016-07-12,24.355,53.21,34.94,37.410500000000006,156.92,214.95,1.1057,1331.25,29.4,127.15
2016-07-13,24.2175,53.51,35.01,37.1315,157.92,214.92,1.1088,1342.45,30.37,128.32
2016-07-14,24.6975,53.74,35.2,37.06,162.54,216.12,1.1118,1334.7,30.21,127.33
2016-07-15,24.695,53.7,35.07,36.772000000000006,161.64,215.83,1.1034,1337.45,29.87,126.84
2016-07-18,24.9575,53.96,35.05,36.80350000000001,163.33,216.4092,1.1071,1328.39,29.98,127.04
2016-07-19,24.9675,53.09,35.15,36.9975,161.41,216.19,1.1021,1331.73,29.67,127.21
2016-07-20,24.99,55.91,35.69,37.286,161.77,217.085,1.1013,1315.51,27.99,125.39
2016-07-21,24.8575,55.8,34.27,37.2215,160.05,216.265,1.1023,1330.7,28.87,127.3
2016-07-22,24.665,56.57,34.66,37.243,160.41,217.24,1.0973,1322.01,28.78,126.35
2016-07-25,24.335,56.73,34.69,36.9805,160.51,216.65,1.099,1315.15,27.73,125.47
2016-07-26,24.1675,56.76,35.09,36.779500000000006,161.16,216.75,1.0986,1319.84,28.5,126.0
2016-07-27,25.7375,56.19,34.83,36.8335,160.99,216.52,1.1055,1339.42,29.8,128.03
2016-07-28,26.085,56.21,34.77,37.630500000000005,160.53,216.77,1.1074,1335.47,29.75,127.66
2016-07-29,26.0525,56.68,34.86,37.9405,158.81,217.12,1.117,1350.59,30.59,128.98
2016-08-01,26.5125,56.58,34.85,38.387,158.18,216.94,1.1159,1352.85,30.93,129.22
2016-08-02,26.12,56.58,34.56,38.029,156.06,215.5492,1.1225,1363.2,31.32,130.27
2016-08-03,26.4475,56.97,34.25,37.732,158.34,216.18,1.1147,1357.5,30.94,129.65
2016-08-04,26.4675,57.39,34.58,38.0385,158.05,216.4097,1.1128,1360.8,31.23,129.87
2016-08-05,26.87,57.96,34.98,38.299,162.09,218.18,1.1085,1335.09,30.23,127.55
2016-08-08,27.0925,58.06,35.04,38.327999999999996,162.83,218.05,1.109,1335.1,30.5,127.44
2016-08-09,27.2025,58.2,34.92,38.4155,163.44,218.18,1.1117,1340.3101,30.76,127.96
2016-08-10,27.0,58.02,34.53,38.428,162.19,217.64,1.1174,1346.27,31.3,128.56
2016-08-11,26.9825,58.3,34.68,38.562000000000005,163.86,218.65,1.1135,1338.39,31.04,127.67
2016-08-12,27.045,57.94,34.57,38.628,163.25,218.46,1.1158,1335.71,31.05,127.4
2016-08-15,27.37,58.12,34.91,38.4245,165.55,219.09,1.1183,1338.91,30.86,127.84
2016-08-16,27.345,57.44,35.21,38.202,165.65,217.96,1.1276,1345.7,30.81,128.47
2016-08-17,27.305,57.56,35.02,38.231500000000004,165.67,218.37,1.1286,1348.1801,30.37,128.5
2016-08-18,27.27,57.6,34.97,38.223000000000006,166.06,218.86,1.1352,1351.9301,30.75,129.11
2016-08-19,27.34,57.62,35.24,37.8655,166.23,218.54,1.1325,1341.22,29.96,127.97
2016-08-22,27.1275,57.67,35.36,37.974000000000004,166.26,218.53,1.1315,1338.27,29.46,127.78
2016-08-23,27.2125,57.89,35.4,38.1225,166.08,218.97,1.1303,1337.35,29.02,127.76
2016-08-24,27.0075,57.95,35.15,37.862500000000004,165.3,217.85,1.1261,1323.25,26.97,126.34
2016-08-25,26.8925,58.17,35.09,37.961000000000006,165.9,217.7,1.1279,1321.2,27.31,126.23
2016-08-26,26.735,58.03,35.26,38.45,165.97,217.29,1.1195,1320.85,27.18,126.05
2016-08-29,26.705,58.1,35.55,38.5645,166.87,218.3608,1.1188,1323.01,27.24,126.3
2016-08-30,26.5,57.89,35.7,38.379000000000005,169.37,218.0,1.1141,1310.65,25.9,125.03
2016-08-31,26.525,57.46,35.89,38.458,169.46,217.38,1.1156,1308.45,25.49,124.78
2016-09-01,26.6825,57.59,36.02,38.531000000000006,168.51,217.39,1.1196,1313.47,26.42,125.29
2016-09-02,26.9325,57.67,36.08,38.62200000000001,169.18,218.37,1.1153,1324.65,27.35,126.57
2016-09-05,,,,,,,1.1144,1326.33,,
2016-09-06,26.925,57.61,36.57,39.4435,169.33,219.0308,1.1252,1349.5601,28.68,128.71
2016-09-07,27.09,57.66,36.46,39.224000000000004,169.67,219.01,1.1237,1344.88,28.52,128.27
2016-09-08,26.38,57.43,36.44,39.203,171.66,218.51,1.1258,1337.95,27.9,127.59
2016-09-09,25.7825,56.21,35.44,38.007,168.57,213.28,1.1229,1327.6899,26.41,126.75
2016-09-12,26.36,57.05,36.08,38.5745,171.06,216.34,1.1232,1327.15,27.04,126.59
2016-09-13,26.9875,56.53,35.61,38.0505,167.0,213.23,1.1217,1318.61,26.06,125.75
2016-09-14,27.9425,56.26,35.62,38.054500000000004,166.16,213.15,1.1249,1322.6,26.01,126.18
2016-09-15,28.8925,57.19,36.56,38.484500000000004,168.08,215.28,1.1241,1313.8,26.18,125.37
2016-09-16,28.73,57.25,37.67,38.926,166.0,213.37,1.1153,1310.0601,25.96,125.06
2016-09-19,28.395,56.93,37.16,38.755,166.21,213.41,1.1173,1313.22,26.09,125.32
2016-09-20,28.3925,56.81,37.14,39.011,166.47,213.42,1.1152,1314.6,26.06,125.44
2016-09-21,28.3875,57.76,37.45,39.487,167.03,215.82,1.1185,1336.45,27.9,127.27
2016-09-22,28.655,57.82,37.55,40.23500000000001,168.02,217.18,1.1207,1336.67,27.74,127.57
2016-09-23,28.1775,57.43,37.19,40.2875,165.13,215.99,1.1222,1337.21,27.02,127.65
2016-09-26,28.22,56.9,36.65,39.958,161.48,214.24,1.1253,1337.5601,26.78,127.55
2016-09-27,28.2725,57.95,37.18,40.8055,162.89,215.57,1.1213,1327.14,26.28,126.62
2016-09-28,28.4875,58.03,37.44,41.43600000000001,163.45,216.64,1.1214,1321.23,26.91,126.22
2016-09-29,28.045,57.4,37.32,41.4525,158.95,214.68,1.1221,1320.05,26.69,126.07
2016-09-30,28.2625,57.6,37.75,41.8655,161.27,216.3,1.1238,1315.8,26.43,125.64
2016-10-03,28.13,57.42,37.66,41.837,161.07,215.78,1.1209,1311.45,25.96,125.32
2016-10-04,28.25,57.24,37.54,41.7015,162.27,214.68,1.1202,1267.8101,23.4,120.97
2016-10-05,28.2625,57.64,37.99,42.218,166.4,215.63,1.1202,1266.16,23.58,120.78
2016-10-06,28.4725,57.74,38.07,42.083,167.15,215.78,1.1149,1254.22,22.84,119.66
2016-10-07,28.515,57.8,38.1,41.9715,169.83,215.04,1.1199,1256.48,23.0,119.74
2016-10-10,29.0125,58.04,38.02,42.0855,171.04,216.16,1.1137,1259.36,23.16,120.16
2016-10-11,29.075,57.19,37.27,41.550000000000004,169.04,213.43,1.1053,1252.75,22.58,119.55
2016-10-12,29.335,57.11,37.13,41.7045,169.3,213.71,1.1006,1254.73,23.07,119.74
2016-10-13,29.245,56.92,36.97,41.464,167.42,213.01,1.1056,1257.49,23.49,120.03
2016-10-14,29.4075,57.42,37.45,41.148,170.52,213.12,1.0969,1250.05,22.99,119.36
2016-10-17,29.3875,57.22,37.29,40.64750000000001,169.0,212.38,1.0997,1255.2,23.34,119.68
2016-10-18,29.3675,57.66,37.75,40.8825,172.63,213.71,1.0978,1262.24,24.2,120.42
2016-10-19,29.28,57.53,35.51,40.8845,174.51,214.28,1.0972,1268.9,24.87,121.11
2016-10-20,29.265,57.25,35.43,40.516000000000005,174.51,213.88,1.0928,1265.8,24.81,120.74
2016-10-21,29.15,59.66,35.15,40.9495,174.67,213.98,1.0882,1266.25,24.62,120.83
2016-10-24,29.4125,61.0,35.26,41.904500000000006,175.12,214.89,1.088,1264.06,24.09,120.56
2016-10-25,29.5625,60.99,35.1,41.759,175.55,214.17,1.0886,1273.85,24.65,121.47
2016-10-26,28.8975,60.63,34.92,41.12950000000001,177.07,213.74,1.0907,1266.61,24.13,120.79
2016-10-27,28.62,60.1,34.81,40.918000000000006,177.75,213.17,1.0894,1267.8,23.73,121.01
2016-10-28,28.43,59.87,34.74,38.816,177.14,212.54,1.0983,1275.91,23.81,121.58
2016-10-31,28.385,59.92,34.87,39.49100000000001,178.24,212.55,1.0979,1277.28,24.52,121.94
2016-11-01,27.8725,59.8,34.52,39.2705,178.06,211.01,1.1053,1287.8,25.13,122.73
2016-11-02,27.8975,59.43,34.6,38.278,176.58,209.74,1.1094,1296.89,24.76,123.64
2016-11-03,27.4575,59.21,33.93,38.3515,176.21,208.78,1.1103,1303.25,25.3,124.3
2016-11-04,27.21,58.71,33.61,37.7525,175.92,208.55,1.1135,1303.75,25.07,124.39
2016-11-07,27.6025,60.42,34.69,39.2465,181.48,213.15,1.1038,1281.3199,24.08,122.15
2016-11-08,27.765,60.47,34.74,39.3875,181.92,214.11,1.1023,1275.26,23.96,121.64
2016-11-09,27.72,60.17,34.75,38.594,192.63,216.3792,1.0909,1277.8,24.59,121.56
2016-11-10,26.9475,58.7,34.5,37.119,200.87,216.92,1.0889,1259.6801,22.75,119.75
2016-11-11,27.1075,59.02,34.61,36.9505,203.94,216.42,1.085,1225.58,20.92,117.1
2016-11-14,26.4275,58.12,34.48,35.953500000000005,209.18,216.59,1.0734,1219.86,21.12,116.11
2016-11-15,26.7775,58.87,34.91,37.162,211.19,218.28,1.072,1227.98,22.02,117.12
2016-11-16,27.4975,59.65,34.84,37.3245,206.26,217.87,1.0685,1224.9,21.84,116.77
2016-11-17,27.4875,60.64,35.02,37.82,209.63,218.99,1.0625,1216.01,21.3,116.17
2016-11-18,27.515,60.35,34.95,38.008,210.35,218.5,1.0585,1208.31,21.05,115.15
2016-11-21,27.9325,60.86,34.98,39.0,211.08,220.15,1.0627,1213.66,21.48,115.58
2016-11-22,27.95,61.12,35.48,39.26650000000001,211.11,220.58,1.0624,1211.86,21.56,115.54
2016-11-23,27.8075,60.4,35.2,39.006,212.31,220.7,1.0556,1187.65,20.5,113.25
2016-11-24,,,,,,,1.0552,1183.2,,
2016-11-25,27.9475,60.53,35.44,39.0185,211.38,221.52,1.0584,1182.88,20.61,112.61
2016-11-28,27.8925,60.61,35.51,38.3385,210.35,220.48,1.0613,1193.38,21.4,113.8
2016-11-29,27.865,61.09,35.31,38.126,211.75,220.91,1.0647,1188.34,21.23,113.27
2016-11-30,27.63,60.26,34.7,37.5285,219.29,220.38,1.0585,1172.7,20.83,111.75
2016-12-01,27.3725,59.2,33.76,37.1825,226.63,219.57,1.066,1170.91,20.66,111.54
2016-12-02,27.475,59.25,34.16,37.017,223.36,219.68,1.067,1176.88,21.37,112.14
2016-12-05,27.2775,60.22,34.39,37.968,228.55,221.0,1.0762,1170.1801,21.33,111.54
2016-12-06,27.4875,59.95,34.72,38.236000000000004,231.38,221.7,1.0717,1169.64,21.2,111.43
2016-12-07,27.7575,61.37,35.5,38.521,235.56,224.6,1.0751,1173.9,21.44,111.83
2016-12-08,28.03,61.01,35.7,38.3665,241.45,225.15,1.0615,1170.46,21.46,111.57
2016-12-09,28.4875,61.97,35.76,38.433,241.85,226.51,1.0559,1157.75,20.67,110.4
2016-12-12,28.325,62.17,35.97,38.006,237.17,226.25,1.0634,1162.12,20.75,110.82
2016-12-13,28.7975,62.98,36.8,38.717000000000006,238.55,227.76,1.0625,1157.96,21.04,110.45
2016-12-14,28.7975,62.68,36.55,38.441,239.93,225.88,1.0535,1144.12,19.89,108.83
2016-12-15,28.955,62.58,36.79,38.050000000000004,243.0,226.81,1.0412,1128.34,18.99,107.34
2016-12-16,28.9925,62.3,36.31,37.8885,238.9,225.04,1.0447,1133.99,19.08,108.05
2016-12-19,29.16,63.62,36.89,38.300000000000004,239.07,225.53,1.0402,1138.66,19.08,108.59
2016-12-20,29.2375,63.54,37.21,38.56100000000001,243.09,226.4,1.0385,1131.8,19.13,107.79
2016-12-21,29.265,63.54,36.98,38.53,241.44,225.77,1.0423,1131.41,19.09,107.85
2016-12-22,29.0725,63.55,36.93,38.317,240.12,225.38,1.0435,1128.6,19.07,107.59
2016-12-23,29.13,63.24,36.97,38.029500000000006,240.97,225.71,1.0454,1133.11,19.34,107.93
2016-12-26,,,,,,,1.0453,1133.56,,
2016-12-27,29.315,63.28,37.07,38.57,241.56,226.27,1.0455,1138.85,19.87,108.56
2016-12-28,29.19,62.99,36.63,38.606500000000004,240.65,224.4,1.0407,1142.05,20.24,108.86
2016-12-29,29.1825,62.9,36.66,38.2575,238.18,224.35,1.049,1158.24,21.75,110.29
2016-12-30,28.955,62.14,36.27,37.493500000000004,239.45,223.53,1.0513,1151.46,20.92,109.61
2017-01-02,,,,,,,1.0457,,,
2017-01-03,29.0375,62.58,36.6,37.6835,241.57,225.24,1.0404,1158.8199,21.76,110.47
2017-01-04,29.005,62.3,36.41,37.859,243.13,226.58,1.0486,1163.4,21.92,110.86
2017-01-05,29.1525,62.3,36.35,39.02250000000001,241.32,226.4,1.0603,1180.39,23.2,112.58
2017-01-06,29.4775,62.84,36.48,39.7995,244.9,227.21,1.053,1172.72,22.39,111.75
2017-01-09,29.7475,62.64,36.61,39.846000000000004,242.89,226.46,1.0572,1181.16,22.46,112.67
2017-01-10,29.7775,62.62,36.54,39.795,242.57,226.46,1.0553,1187.64,22.62,113.15
2017-01-11,29.9375,63.19,36.95,39.951,245.76,227.1,1.058,1191.46,22.57,113.5
2017-01-12,29.8125,62.61,36.71,40.682,243.84,226.53,1.061,1195.5601,22.62,113.91
2017-01-13,29.76,62.7,36.79,40.857,244.3,227.05,1.0641,1197.26,22.74,114.21
2017-01-16,,,,,,,1.06,1202.8,,
2017-01-17,30.0,62.53,36.8,40.486000000000004,235.74,226.25,1.0712,1216.46,23.36,115.85
2017-01-18,29.9975,62.5,36.76,40.374,234.29,226.75,1.063,1203.54,23.01,114.87
2017-01-19,29.945,62.3,36.57,40.452,231.41,225.91,1.0663,1204.76,22.88,114.77
2017-01-20,30.0,62.74,36.94,40.416500000000006,232.2,226.74,1.0699,1209.56,23.12,115.05
2017-01-23,30.02,62.96,36.77,40.894000000000005,232.67,226.15,1.0761,1217.38,23.81,115.79
2017-01-24,29.9925,63.52,37.62,41.12200000000001,233.68,227.6,1.073,1208.74,23.83,115.27
2017-01-25,30.47,63.68,37.8,41.826,237.25,229.57,1.0744,1200.22,23.47,114.32
2017-01-26,30.485,64.27,37.56,41.9575,239.58,229.33,1.068,1188.49,22.87,113.26
