Date,AAPL.O,MSFT.O,INTC.O,AMZN.O,GS.N,SPY,.SPX,.VIX,EUR=,XAU=,GDX,GLD
2019-03-18 03:00:00,,,,,,,,,1.133,1299.105,,
2019-03-18 04:00:00,,,,,,,,,1.1335,1299.0129,,
2019-03-18 05:00:00,,,,,,,,,1.1336,1299.6368,,
2019-03-18 06:00:00,,,,,,,,,1.1334,1298.5594,,
2019-03-18 07:00:00,,,,,,,,,1.1342,1303.505,,
2019-03-18 08:00:00,,,,,,,,13.13,1.1348,1303.7,,
2019-03-18 09:00:00,186.68,116.45,54.73,1716.85,,281.72,,13.16,1.1343,1303.4222,,123.14
2019-03-18 10:00:00,186.49,116.45,54.43,1713.85,,281.57,,13.17,1.135,1305.391,22.44,123.24
2019-03-18 11:00:00,186.1,116.25,54.5,1715.0,,281.6,,13.11,1.135,1305.106,22.46,123.27
2019-03-18 12:00:00,186.08,116.4,54.55,1717.54,,281.91,,13.02,1.1356,1304.3431,22.43,123.21
2019-03-18 13:00:00,186.04,116.19,54.4,1712.9999,,281.63,,13.18,1.1345,1305.21,22.39,123.32
2019-03-18 14:00:00,187.33,116.966,54.39,1733.0,202.2,282.42,2832.83,13.17,1.1346,1305.4572,22.27,123.29
2019-03-18 15:00:00,188.2175,117.065,54.38,1746.219,202.22,282.5,2833.98,13.28,1.1343,1305.656,22.35,123.33
2019-03-18 16:00:00,187.5601,116.49,54.0,1738.5455,202.03,281.59,2825.01,13.66,1.1335,1304.0566,22.17,123.18
2019-03-18 17:00:00,187.42,116.806,54.05,1739.54,203.17,281.9321,2828.08,13.16,1.133,1302.71,22.08,123.08
2019-03-18 18:00:00,188.1,117.05,54.0601,1743.53,202.73,282.11,2829.88,13.14,1.1326,1302.96,22.0846,123.1
2019-03-18 19:00:00,187.9627,117.275,54.145,1749.54,202.25,282.155,2830.42,13.01,1.1335,1302.6281,22.06,123.06
2019-03-18 20:00:00,188.02,117.59,54.09,1742.15,202.47,282.39,2833.06,13.16,1.134,1302.623,22.05,123.04
2019-03-18 21:00:00,188.31,117.7,54.15,1744.93,202.47,282.65,2832.94,13.1,1.1336,1303.4399,22.09,123.12
2019-03-18 22:00:00,188.29,117.7,54.15,1744.55,,282.62,2832.94,,1.1333,1303.45,22.08,123.04
2019-03-18 23:00:00,188.35,117.7,54.12,1744.5,,282.65,,,1.1335,1303.215,22.05,123.04
2019-03-19 00:00:00,188.4,117.76,54.1,1745.48,,282.68,,,1.1335,1303.328,22.06,123.05
2019-03-19 01:00:00,,,,,,,,,1.1337,1304.8239,,
2019-03-19 02:00:00,,,,,,,,,1.1338,1305.7463,,
2019-03-19 03:00:00,,,,,,,,,1.1341,1307.2177,,
2019-03-19 04:00:00,,,,,,,,,1.1346,1307.4174,,
2019-03-19 05:00:00,,,,,,,,,1.1344,1307.6545,,
2019-03-19 06:00:00,,,,,,,,,1.1342,1306.241,,
2019-03-19 07:00:00,,,,,,,,,1.1347,1305.4958,,
2019-03-19 08:00:00,,,,,,,,12.86,1.1346,1304.31,,
2019-03-19 09:00:00,188.84,117.9,,1750.4,,283.27,,12.75,1.1353,1305.791,22.19,123.35
2019-03-19 10:00:00,188.96,118.1,54.25,1751.0,,283.36,,12.75,1.1354,1305.9357,22.25,123.37
2019-03-19 11:00:00,188.8,118.18,54.28,1752.0,,283.79,,12.64,1.1353,1307.78,22.25,123.56
2019-03-19 12:00:00,188.92,117.97,54.35,1752.16,,283.5,,12.67,1.1354,1307.978,22.22,123.53
2019-03-19 13:00:00,188.89,118.0601,54.44,1758.5,,283.61,,12.67,1.135,1308.3595,22.25,123.57
2019-03-19 14:00:00,188.145,117.62,54.37,1765.2,204.9,283.17,2840.98,12.79,1.1343,1309.7786,22.28,123.73
2019-03-19 15:00:00,187.19,117.32,54.2,1766.62,204.33,283.01,2838.92,12.98,1.135,1307.618,22.2,123.51
2019-03-19 16:00:00,188.03,117.799,54.39,1778.2225,205.06,284.17,2850.41,12.85,1.1345,1307.5059,22.26,123.51
2019-03-19 17:00:00,187.69,117.76,54.255,1779.15,203.6,283.56,2843.78,13.22,1.135,1306.46,22.305,123.38
2019-03-19 18:00:00,187.06,117.7663,54.2021,1778.1019,202.56,283.15,2840.49,13.26,1.1352,1307.4709,22.29,123.4944
2019-03-19 19:00:00,187.3,117.64,54.215,1773.19,202.0,282.87,2837.47,13.18,1.1352,1306.976,22.27,123.4536
2019-03-19 20:00:00,186.54,117.7,54.19,1762.7,201.17,282.48,2833.55,13.5,1.1357,1306.4434,22.14,123.39
2019-03-19 21:00:00,186.22,117.12,54.17,1762.45,201.12,282.25,2832.57,13.56,1.135,1306.3101,22.14,123.4
2019-03-19 22:00:00,186.1,117.21,54.05,1761.0,,282.19,2832.57,,1.1349,1306.3,22.14,123.49
2019-03-19 23:00:00,186.04,117.25,54.17,1760.8,,281.95,,,1.1352,1306.45,22.13,123.38
2019-03-20 00:00:00,186.0,117.29,54.12,1759.52,,282.04,,,1.1354,1306.0953,22.11,123.43
2019-03-20 01:00:00,,,,,,,,,1.1346,1304.6614,,
2019-03-20 02:00:00,,,,,,,,,1.1349,1304.9305,,
2019-03-20 03:00:00,,,,,,,,,1.1347,1305.0632,,
2019-03-20 04:00:00,,,,,,,,,1.1345,1304.7729,,
2019-03-20 05:00:00,,,,,,,,,1.1346,1304.766,,
2019-03-20 06:00:00,,,,,,,,,1.1346,1305.6746,,
2019-03-20 07:00:00,,,,,,,,,1.1346,1305.1082,,
2019-03-20 08:00:00,,,,,,,,13.52,1.1343,1303.3101,,
2019-03-20 09:00:00,186.75,117.53,,1766.6,,282.72,,13.45,1.1342,1301.86,22.11,122.95
2019-03-20 10:00:00,186.53,117.8,,1763.5,,282.36,,13.54,1.1348,1303.1116,,123.07
2019-03-20 11:00:00,186.5,117.65,,1762.0,,282.03,,13.66,1.1349,1304.5945,22.08,123.26
2019-03-20 12:00:00,186.5,117.48,54.2,1774.0,,282.24,,13.6,1.1357,1304.7567,22.11,123.24
2019-03-20 13:00:00,186.2,117.3,54.1,1767.5,,281.88,,13.83,1.1353,1307.31,22.2299,123.51
2019-03-20 14:00:00,185.42,116.88,53.89,1775.45,198.28,281.3,2821.85,14.28,1.1357,1305.91,21.95,123.37
2019-03-20 15:00:00,187.0873,117.34,54.14,1783.56,197.97,281.625,2824.85,14.03,1.1356,1303.3546,21.98,123.12
2019-03-20 16:00:00,186.33,117.1047,53.74,1775.0,196.18,280.7596,2816.23,14.3,1.1352,1300.31,21.87,122.85
2019-03-20 17:00:00,186.9479,117.28,53.92,1775.05,195.93,280.91,2817.94,13.95,1.1348,1300.7562,21.88,122.87
2019-03-20 18:00:00,187.11,117.3,53.915,1773.47,196.24,281.24,2820.82,13.96,1.1356,1301.9152,22.05,123.01
2019-03-20 19:00:00,188.8122,118.35,54.25,1794.46,196.78,283.14,2840.36,13.23,1.1447,1313.941,22.67,124.18
2019-03-20 20:00:00,188.17,117.52,53.8,1797.74,194.24,281.53,2824.36,13.68,1.1432,1314.01,22.61,124.17
2019-03-20 21:00:00,187.98,117.49,53.82,1794.33,194.32,280.92,2824.23,13.91,1.1411,1312.1949,22.6,124.01
2019-03-20 22:00:00,187.8601,117.4322,54.0,1796.89,,281.01,,,1.1422,1312.235,22.6,124.0
2019-03-20 23:00:00,188.1,117.73,53.91,1796.75,,281.14,,,1.1421,1313.855,22.63,124.18
2019-03-21 00:00:00,188.5,117.65,54.0,1799.9,,281.42,,,1.1427,1315.348,22.66,124.22
2019-03-21 01:00:00,,,,,,,,,1.143,1316.0706,,
2019-03-21 02:00:00,,,,,,,,,1.1432,1317.6965,,
2019-03-21 03:00:00,,,,,,,,,1.1425,1318.3186,,
2019-03-21 04:00:00,,,,,,,,,1.1422,1318.6383,,
2019-03-21 05:00:00,,,,,,,,,1.1424,1318.751,,
2019-03-21 06:00:00,,,,,,,,,1.1419,1317.16,,
2019-03-21 07:00:00,,,,,,,,,1.1422,1319.061,,
2019-03-21 08:00:00,,,,,,,,14.17,1.1412,1318.61,,
2019-03-21 09:00:00,188.2,117.31,,1800.28,,280.84,,14.19,1.1398,1317.7806,22.7,124.49
2019-03-21 10:00:00,188.52,117.52,,1801.33,,281.11,,14.15,1.1405,1317.3387,,124.54
2019-03-21 11:00:00,189.2,117.68,53.9,1801.3,,281.23,,14.11,1.1387,1314.5393,22.69,124.18
2019-03-21 12:00:00,189.36,117.13,53.81,1793.17,,280.2,,14.44,1.1392,1315.2788,22.68,124.29
2019-03-21 13:00:00,190.435,117.08,53.8791,1792.56,,280.47,,14.46,1.1384,1317.2,22.7301,124.55
2019-03-21 14:00:00,192.6196,118.465,54.28,1794.0821,193.36,282.125,2830.09,13.76,1.1391,1312.33,22.49,124.03
2019-03-21 15:00:00,194.8155,118.375,54.57,1806.5253,193.5,283.12,2839.7,13.83,1.137,1309.5203,22.57,123.7
2019-03-21 16:00:00,194.8499,118.7653,54.58,1804.03,193.8,284.2,2850.92,13.51,1.1359,1310.2,22.6,123.8053
2019-03-21 17:00:00,194.6739,118.549,54.4307,1803.7199,193.6,283.54,2844.02,13.44,1.1351,1305.71,22.45,123.37
2019-03-21 18:00:00,195.56,118.89,54.665,1814.0,194.79,284.07,2849.25,13.58,1.1351,1307.835,22.62,123.56
2019-03-21 19:00:00,195.7799,119.63,54.88,1817.69,195.015,284.73,2855.93,13.48,1.1351,1308.61,22.73,123.66
2019-03-21 20:00:00,195.05,120.64,54.62,1818.4,194.57,284.67,2855.28,13.62,1.1366,1309.2153,22.72,123.68
2019-03-21 21:00:00,195.8,120.04,54.57,1820.1,194.58,284.6,2854.88,13.63,1.1372,1309.21,22.76,123.7
2019-03-21 22:00:00,195.93,120.15,54.63,1819.85,,284.52,,,1.1372,1309.205,22.77,123.95
2019-03-21 23:00:00,195.9,120.17,54.63,1820.5,,284.67,,,1.1377,1308.9308,22.77,123.7
2019-03-22 00:00:00,195.98,120.16,54.63,1820.65,,284.79,,,1.1371,1308.5804,22.76,123.65
2019-03-22 01:00:00,,,,,,,,,1.1365,1308.5551,,
2019-03-22 02:00:00,,,,,,,,,1.1374,1309.998,,
2019-03-22 03:00:00,,,,,,,,,1.1372,1309.358,,
2019-03-22 04:00:00,,,,,,,,,1.1374,1309.0383,,
2019-03-22 05:00:00,,,,,,,,,1.1376,1308.1133,,
2019-03-22 06:00:00,,,,,,,,,1.1376,1309.1047,,
2019-03-22 07:00:00,,,,,,,,,1.1379,1310.86,,
2019-03-22 08:00:00,,,,,,,,13.66,1.1386,1312.524,,
2019-03-22 09:00:00,195.79,119.16,,1813.23,,283.46,,14.07,1.1301,1311.01,22.72,123.8
2019-03-22 10:00:00,195.68,119.7,54.34,1811.0,,283.64,,14.08,1.1301,1312.68,22.7,124.06
2019-03-22 11:00:00,195.19,119.68,54.58,1809.95,,283.7,,14.09,1.1309,1311.88,22.65,124.0
2019-03-22 12:00:00,195.42,119.6,54.5,1809.11,,283.69,,14.11,1.1298,1311.98,22.7,124.02
2019-03-22 13:00:00,195.09,119.45,54.46,1810.43,,283.49,,14.24,1.1307,1311.19,22.69,123.89
2019-03-22 14:00:00,194.499,118.56,54.025,1799.685,190.66,281.93,2827.51,15.35,1.1303,1313.72,22.805,124.16
2019-03-22 15:00:00,194.82,118.6658,53.86,1798.8413,189.98,281.4599,2822.98,15.64,1.1277,1312.61,22.62,124.03
2019-03-22 16:00:00,192.95,117.8,53.51,1777.1669,188.69,279.64,2805.0,17.09,1.128,1312.76,22.7,124.07
2019-03-22 17:00:00,192.7783,118.15,53.53,1784.5278,189.66,280.25,2810.59,16.72,1.1282,1312.0034,22.6012,123.9425
2019-03-22 18:00:00,192.1249,117.57,53.3,1773.0,189.03,279.81,2806.27,16.67,1.1295,1312.7758,22.7299,124.02
2019-03-22 19:00:00,193.4,118.2564,53.5901,1782.31,190.64,281.185,2820.52,15.71,1.1292,1312.2699,22.77,123.97
2019-03-22 20:00:00,191.06,117.05,53.26,1764.06,189.03,279.25,2801.13,17.05,1.1296,1312.21,22.78,123.97
2019-03-22 21:00:00,191.15,117.0999,53.28,1762.55,188.96,279.35,2800.71,16.48,1.1313,1313.13,22.78,124.04
2019-03-22 22:00:00,191.25,116.99,53.26,1762.74,,279.2,,,1.1312,,22.84,124.28
2019-03-22 23:00:00,191.23,117.05,53.2,1764.8,,279.42,,,,,22.82,124.28
2019-03-23 00:00:00,191.0,117.1,53.3,1764.98,,279.25,,,,,22.84,124.28
2019-03-24 09:00:00,,,,,,,,,1.1312,,,
2019-03-24 18:00:00,,,,,,,,,1.1319,,,
2019-03-24 19:00:00,,,,,,,,,1.13,,,
2019-03-24 20:00:00,,,,,,,,,1.1295,,,
2019-03-24 21:00:00,,,,,,,,,1.1295,,,
2019-03-24 22:00:00,,,,,,,,,1.1293,,,
2019-03-24 23:00:00,,,,,,,,,1.1295,1312.4351,,
2019-03-25 00:00:00,,,,,,,,,1.1294,1311.623,,
2019-03-25 01:00:00,,,,,,,,,1.129,1313.59,,
2019-03-25 02:00:00,,,,,,,,,1.1293,1314.553,,
2019-03-25 03:00:00,,,,,,,,,1.1296,1314.33,,
2019-03-25 04:00:00,,,,,,,,,1.1299,1314.68,,
2019-03-25 05:00:00,,,,,,,,,1.1297,1315.07,,
2019-03-25 06:00:00,,,,,,,,,1.1301,1316.3197,,
2019-03-25 07:00:00,,,,,,,,,1.1301,1315.45,,
2019-03-25 08:00:00,,,,,,,,17.61,1.1307,1317.0913,,
2019-03-25 09:00:00,189.66,116.1,53.0,1745.01,,278.53,,17.56,1.1306,1317.2756,22.92,124.41
2019-03-25 10:00:00,190.21,116.55,,1753.0,,279.32,,17.18,1.1319,1317.3379,,124.4
2019-03-25 11:00:00,190.23,116.71,,1757.42,,279.33,,17.14,1.1313,1316.8715,22.86,124.4
2019-03-25 12:00:00,190.39,116.59,52.81,1750.0,,278.93,,17.28,1.1308,1317.8627,22.9,124.46
2019-03-25 13:00:00,192.49,117.0,53.19,1765.65,,279.48,,16.94,1.1317,1319.3051,22.95,124.6301
2019-03-25 14:00:00,187.7401,117.16,52.69,1758.04,186.76,277.99,2788.13,17.74,1.1315,1319.8904,23.05,124.69
2019-03-25 15:00:00,190.07,117.54,52.71,1767.26,189.2,279.35,2801.49,16.78,1.132,1319.51,23.05,124.67
2019-03-25 16:00:00,190.1586,117.3995,52.645,1766.0301,188.44,278.94,2797.74,16.91,1.1322,1321.21,23.185,124.83
2019-03-25 17:00:00,189.78,117.39,52.66,1771.0,189.08,279.08,2798.43,16.77,1.1311,1321.5931,23.18,124.85
2019-03-25 18:00:00,188.2301,117.06,52.48,1761.54,188.32,278.17,2790.06,17.17,1.1315,1322.6085,23.28,124.94
2019-03-25 19:00:00,187.475,117.505,52.54,1774.144,188.56,278.75,2795.55,16.93,1.131,1321.08,23.27,124.79
2019-03-25 20:00:00,188.77,117.65,52.78,1774.06,188.52,279.03,2798.58,16.51,1.1314,1322.3503,23.24,124.91
2019-03-25 21:00:00,189.0601,117.78,52.91,1777.0,188.51,279.53,2798.36,16.33,1.1311,1321.8,23.23,124.88
2019-03-25 22:00:00,188.92,117.82,52.82,1777.26,,279.52,,,1.1311,1321.8,23.2,124.9
2019-03-25 23:00:00,189.14,117.82,52.81,1777.48,,279.32,,,1.1312,1321.8831,23.22,124.9
2019-03-26 00:00:00,188.9,118.04,52.8,1779.2,,279.69,,,1.1313,1321.1281,23.24,124.85
2019-03-26 01:00:00,,,,,,,,,1.1316,1320.8459,,
2019-03-26 02:00:00,,,,,,,,,1.1316,1321.5349,,
2019-03-26 03:00:00,,,,,,,,,1.1314,1320.31,,
2019-03-26 04:00:00,,,,,,,,,1.1314,1320.3821,,
2019-03-26 05:00:00,,,,,,,,,1.1311,1319.7742,,
2019-03-26 06:00:00,,,,,,,,,1.1305,1317.61,,
2019-03-26 07:00:00,,,,,,,,,1.1307,1318.01,,
2019-03-26 08:00:00,,,,,,,,16.05,1.1311,1316.2399,,
2019-03-26 09:00:00,188.8,117.96,,1780.0,,279.66,,16.28,1.1305,1316.511,23.1,124.42
2019-03-26 10:00:00,189.93,118.35,,1785.21,,280.37,,15.95,1.1317,1314.8719,23.1,124.2
2019-03-26 11:00:00,190.3,118.45,53.15,1790.0,,280.74,,15.75,1.1323,1314.31,23.04,124.17
2019-03-26 12:00:00,190.77,118.28,52.96,1792.06,,280.77,,15.67,1.1309,1313.6313,23.0,124.08
2019-03-26 13:00:00,191.09,118.1,53.1,1790.51,,280.53,,15.72,1.1286,1316.4847,23.05,124.33
2019-03-26 14:00:00,192.47,118.53,53.57,1804.2182,191.07,281.97,2827.66,15.08,1.1285,1314.2347,22.99,124.14
2019-03-26 15:00:00,192.26,117.99,53.535,1799.81,190.73,282.09,2828.81,14.87,1.1296,1315.5831,23.15,124.28
2019-03-26 16:00:00,191.1521,117.61,53.13,1790.9131,190.04,281.0752,2818.98,15.1,1.1278,1314.5623,23.205,124.18
2019-03-26 17:00:00,190.62,117.4,53.32,1793.08,189.8,280.62,2814.16,15.44,1.1287,1315.71,23.32,124.32
2019-03-26 18:00:00,189.07,117.015,53.23,1785.69,188.93,279.98,2808.13,15.64,1.1281,1315.5028,23.315,124.2725
2019-03-26 19:00:00,186.95,117.22,53.37,1781.032,190.22,280.3,2811.11,15.23,1.1279,1316.3456,23.36,124.37
2019-03-26 20:00:00,186.79,117.93,53.44,1783.9901,190.72,281.03,2818.41,14.78,1.127,1315.6263,23.35,124.3
2019-03-26 21:00:00,187.56,117.85,53.44,1784.6,190.69,281.06,2818.46,14.68,1.1266,1315.42,23.33,124.25
2019-03-26 22:00:00,188.1,117.85,53.37,1785.8,,281.05,,,1.127,1315.42,23.36,124.45
2019-03-26 23:00:00,188.0,117.63,53.375,1784.23,,280.75,,,1.1274,1316.2267,23.39,124.35
2019-03-27 00:00:00,188.0,117.65,53.35,1780.1,,280.98,,,1.1273,1316.3507,23.4,124.35
2019-03-27 01:00:00,,,,,,,,,1.1266,1317.2852,,
2019-03-27 02:00:00,,,,,,,,,1.1254,1317.494,,
2019-03-27 03:00:00,,,,,,,,,1.1257,1316.46,,
2019-03-27 04:00:00,,,,,,,,,1.1252,1316.308,,
2019-03-27 05:00:00,,,,,,,,,1.1257,1314.786,,
2019-03-27 06:00:00,,,,,,,,,1.1255,1315.06,,
2019-03-27 07:00:00,,,,,,,,,1.1266,1316.1,,
2019-03-27 08:00:00,,,,,,,,14.53,1.1251,1313.15,,
2019-03-27 09:00:00,188.26,118.32,53.44,1790.0,,281.28,,14.78,1.1274,1315.45,,
2019-03-27 10:00:00,188.08,118.16,53.44,1785.0,,280.88,,15.03,1.1278,1317.7238,,124.46
2019-03-27 11:00:00,187.8,117.62,,1780.0,,280.24,,15.42,1.1276,1318.3641,,124.58
2019-03-27 12:00:00,188.35,117.81,53.42,1781.91,,280.65,,15.31,1.1279,1317.06,23.38,124.45
2019-03-27 13:00:00,188.459,117.83,53.4,1785.35,,281.12,,14.93,1.127,1315.1537,23.3,124.25
2019-03-27 14:00:00,188.5004,117.47,53.4804,1776.775,189.41,280.69,2814.81,15.12,1.1257,1312.4601,23.19,123.9679
2019-03-27 15:00:00,188.96,116.88,53.28,1780.8312,190.37,280.12,2809.57,15.57,1.1251,1311.9061,23.23,123.92
2019-03-27 16:00:00,187.32,115.755,52.995,1750.9396,189.39,278.35,2791.58,16.31,1.1249,1311.21,23.12,123.88
2019-03-27 17:00:00,187.98,116.04,53.02,1755.595,190.32,278.97,2797.98,15.75,1.1262,1311.61,23.19,123.91
2019-03-27 18:00:00,188.8678,116.69,53.1197,1762.5,190.8,279.76,2805.84,15.47,1.1253,1309.66,23.05,123.72
2019-03-27 19:00:00,188.26,116.77,53.145,1760.46,190.29,279.69,2805.02,15.48,1.1262,1309.66,23.02,123.725
2019-03-27 20:00:00,188.5,116.78,53.17,1766.0,190.04,279.72,2805.33,15.25,1.1249,1308.9073,23.02,123.65
2019-03-27 21:00:00,188.55,116.54,52.97,1764.4,190.03,279.47,2805.37,15.15,1.1242,1309.6425,23.03,123.65
2019-03-27 22:00:00,188.5,116.6,53.13,1764.71,,279.54,,,1.125,1309.46,23.01,123.565
2019-03-27 23:00:00,188.05,116.65,53.06,1760.53,,279.35,,,1.1249,1309.42,23.08,123.65
2019-03-28 00:00:00,188.18,116.36,52.94,1760.0,,279.37,,,1.125,1309.3345,23.11,123.65
2019-03-28 01:00:00,,,,,,,,,1.1246,1310.468,,
2019-03-28 02:00:00,,,,,,,,,1.1245,1307.8304,,
2019-03-28 03:00:00,,,,,,,,,1.1253,1310.2596,,
2019-03-28 04:00:00,,,,,,,,,1.1253,1309.8243,,
2019-03-28 05:00:00,,,,,,,,,1.1252,1310.6523,,
2019-03-28 06:00:00,,,,,,,,,1.1255,1311.3881,,
2019-03-28 07:00:00,,,,,,,,,1.1254,1310.3846,,
2019-03-28 08:00:00,,,,,,,,15.59,1.1236,1308.8,,
2019-03-28 09:00:00,188.6,117.09,53.11,1770.0,,279.98,,15.2,1.1251,1308.0898,,123.58
2019-03-28 10:00:00,188.28,117.14,,1771.4,,280.1,,15.2,1.1254,1307.313,23.0,123.45
2019-03-28 11:00:00,188.61,117.14,53.13,1767.0,,279.96,,15.24,1.1251,1306.2679,22.99,123.41
2019-03-28 12:00:00,188.12,117.04,53.22,1764.38,,279.6,,15.44,1.1225,1303.04,22.9,123.08
2019-03-28 13:00:00,188.28,117.24,53.24,1767.12,,279.91,,15.29,1.1221,1300.448,22.83,122.8599
2019-03-28 14:00:00,188.61,117.1849,53.22,1767.19,190.29,280.71,2814.48,14.68,1.1217,1291.9464,22.62,122.03
2019-03-28 15:00:00,188.51,116.54,53.15,1766.07,190.57,280.4,2811.83,14.94,1.1232,1294.21,22.655,122.27
2019-03-28 16:00:00,188.63,116.415,52.91,1761.105,190.06,279.63,2804.04,15.34,1.1234,1292.145,22.43,122.06
2019-03-28 17:00:00,188.2954,116.78,53.06,1767.9001,190.25,280.0,2807.83,14.93,1.1227,1290.5055,22.4384,121.91
2019-03-28 18:00:00,188.12,116.8099,53.15,1772.78,190.6,280.39,2811.73,14.82,1.1235,1290.9244,22.48,121.955
2019-03-28 19:00:00,187.89,116.9462,53.01,1766.05,190.11,280.3,2810.67,14.85,1.1225,1291.21,22.39,122.0099
2019-03-28 20:00:00,188.71,116.94,53.11,1773.4,191.18,280.78,2815.32,14.5,1.1221,1290.493,22.42,121.9
2019-03-28 21:00:00,188.9,117.0,53.22,1774.2,191.18,281.0,2815.44,14.43,1.1227,1290.24,22.43,121.87
2019-03-28 22:00:00,188.8,117.0,53.12,1773.8,,280.9,,,1.1224,1290.15,22.43,121.93
2019-03-28 23:00:00,189.01,117.11,53.17,1773.8,,280.94,,,1.1228,1290.875,22.42,121.93
2019-03-29 00:00:00,189.29,117.24,53.25,1779.0,,281.49,,,1.1228,1291.21,22.48,121.96
2019-03-29 01:00:00,,,,,,,,,1.123,1291.61,,
2019-03-29 02:00:00,,,,,,,,,1.1228,1290.9894,,
2019-03-29 03:00:00,,,,,,,,,1.123,1290.81,,
2019-03-29 04:00:00,,,,,,,,,1.1228,1289.2856,,
2019-03-29 05:00:00,,,,,,,,,1.1228,1288.9846,,
2019-03-29 06:00:00,,,,,,,,,1.1232,1289.906,,
2019-03-29 07:00:00,,,,,,,,,1.1233,1287.1105,,
2019-03-29 08:00:00,,,,,,,,14.25,1.1228,1287.9395,,
2019-03-29 09:00:00,189.5,117.01,,1779.0,,281.23,,14.42,1.1228,1289.61,22.3,121.86
2019-03-29 10:00:00,189.7,117.29,53.52,1779.89,,281.32,,14.31,1.121,1290.8745,,121.95
2019-03-29 11:00:00,189.69,117.3,53.16,1779.68,,281.52,,14.21,1.1222,1291.3403,22.5,121.97
2019-03-29 12:00:00,189.95,117.53,53.44,1786.03,,282.07,,14.04,1.1228,1293.106,22.56,122.17
2019-03-29 13:00:00,189.99,117.6,53.4,1785.55,,282.2,,13.98,1.1231,1297.2,22.64,122.58
2019-03-29 14:00:00,189.2202,117.41,53.735,1785.84,192.2,282.0,2828.12,13.84,1.1234,1299.11,22.5899,122.72
2019-03-29 15:00:00,188.79,117.15,53.58,1780.22,191.52,281.46,2822.33,14.12,1.1227,1295.01,22.55,122.35
2019-03-29 16:00:00,189.38,117.48,53.77,1781.72,191.63,281.88,2826.45,13.87,1.1225,1295.21,22.595,122.36
2019-03-29 17:00:00,189.32,117.471,53.62,1782.35,191.82,282.0175,2827.82,14.09,1.1223,1295.171,22.56,122.34
2019-03-29 18:00:00,189.27,117.45,53.74,1778.0801,191.39,281.95,2827.17,14.06,1.1219,1293.2295,22.48,122.1509
2019-03-29 19:00:00,189.82,117.68,53.705,1782.17,192.15,282.58,2833.32,13.81,1.1213,1291.96,22.45,122.045
2019-03-29 20:00:00,189.94,117.95,53.71,1781.24,192.01,282.62,2834.87,13.85,1.1217,1292.08,22.41,122.02
2019-03-29 21:00:00,190.0401,118.01,53.77,1780.48,191.99,282.75,2834.4,13.71,1.1218,1291.9,22.39,122.03
2019-03-29 22:00:00,190.05,117.94,53.78,1780.28,,282.47,,,1.1224,,22.44,122.01
2019-03-29 23:00:00,190.0,117.96,53.75,1780.25,,282.48,,,,,22.4,122.01
2019-03-30 00:00:00,190.06,118.02,53.7,1780.8,,282.58,,,,,22.39,122.01
2019-03-31 18:00:00,,,,,,,,,1.122,,,
2019-03-31 19:00:00,,,,,,,,,1.1234,,,
2019-03-31 20:00:00,,,,,,,,,1.1228,,,
2019-03-31 21:00:00,,,,,,,,,1.1232,,,
2019-03-31 22:00:00,,,,,,,,,1.1228,1291.15,,
2019-03-31 23:00:00,,,,,,,,,1.1224,1292.1835,,
2019-04-01 00:00:00,,,,,,,,,1.1222,1291.703,,
2019-04-01 01:00:00,,,,,,,,,1.1226,1291.615,,
2019-04-01 02:00:00,,,,,,,,,1.1224,1291.9139,,
2019-04-01 03:00:00,,,,,,,,,1.123,1292.9905,,
2019-04-01 04:00:00,,,,,,,,,1.1232,1293.255,,
2019-04-01 05:00:00,,,,,,,,,1.1234,1292.8995,,
2019-04-01 06:00:00,,,,,,,,,1.1238,1292.7603,,
2019-04-01 07:00:00,,,,,,,,,1.1232,1288.9,,
2019-04-01 08:00:00,,,,,,,,13.79,1.1239,1289.5975,,
2019-04-01 09:00:00,192.0,119.48,54.3,1803.35,,284.71,,13.76,1.1244,1290.41,22.35,121.86
2019-04-01 10:00:00,191.83,119.02,54.24,1802.0,,284.41,,13.8,1.1237,1291.245,22.4,121.95
2019-04-01 11:00:00,192.14,119.41,54.22,1801.51,,284.28,,13.99,1.1229,1290.0264,,121.86
2019-04-01 12:00:00,191.7,119.05,54.35,1801.74,,284.58,,13.86,1.1227,1290.0697,22.37,121.9
2019-04-01 13:00:00,191.33,118.82,54.3,1799.6,,284.5,,13.97,1.1233,1294.51,22.4599,122.31
2019-04-01 14:00:00,190.149,118.565,54.16,1804.41,194.3,284.52,2853.1,13.98,1.1234,1295.3602,22.45,122.33
2019-04-01 15:00:00,189.3999,118.45,54.2033,1803.6,196.5,284.855,2856.26,13.73,1.1219,1292.2164,22.275,122.02
2019-04-01 16:00:00,190.2,118.66,54.2401,1804.7624,196.37,285.0736,2858.42,13.71,1.1208,1290.5,22.12,121.89
2019-04-01 17:00:00,190.5699,118.9154,54.37,1810.83,196.24,285.38,2861.67,13.73,1.1204,1289.4449,22.065,121.77
2019-04-01 18:00:00,190.7232,118.9537,54.3445,1814.17,196.55,285.5451,2863.15,13.68,1.1207,1289.4052,21.9634,121.76
2019-04-01 19:00:00,191.09,118.9938,54.3929,1814.3373,196.47,285.62,2863.87,13.73,1.1212,1288.01,21.855,121.64
2019-04-01 20:00:00,191.24,119.02,54.5,1814.36,196.6,285.89,2866.6,13.4,1.1208,1286.8403,21.96,121.53
